,1/13/2021
Timestamp,cbt [mC]
1610605935,36413
1610605936,36413
1610605937,36413
1610605938,36413
1610605939,36413
1610605940,36413
1610605941,36413
1610605942,36413
1610605943,36413
1610605944,36413
1610605945,36413
1610605946,36413
1610605947,36413
1610605948,36423
1610605949,36423
1610605950,36423
1610605951,36423
1610605952,36423
1610605953,36423
1610605954,36423
1610605955,36423
1610605956,36423
1610605957,36423
1610605958,36423
1610605959,36423
1610605960,36423
1610605961,36423
1610605962,36423
1610605963,36423
1610605964,36423
1610605965,36423
1610605966,36423
1610605967,36423
1610605968,36423
1610605969,36423
1610605970,36423
1610605971,36423
1610605972,36423
1610605973,36423
1610605974,36423
1610605975,36423
1610605976,36423
1610605977,36423
1610605978,36423
1610605979,36423
1610605980,36423
1610605981,36423
1610605982,36423
1610605983,36423
1610605984,36423
1610605985,36423
1610605986,36423
1610605987,36423
1610605988,36423
1610605989,36423
1610605990,36423
1610605991,36423
1610605992,36423
1610605993,36423
1610605994,36423
1610605995,36423
1610605996,36423
1610605997,36423
1610605998,36423
1610605999,36423
1610606000,36423
1610606001,36423
1610606002,36423
1610606003,36423
1610606004,36423
1610606005,36423
1610606006,36423
1610606007,36423
1610606008,36433
1610606009,36433
1610606010,36433
1610606011,36433
1610606012,36433
1610606013,36433
1610606014,36433
1610606015,36433
1610606016,36433
1610606017,36433
1610606018,36433
1610606019,36433
1610606020,36433
1610606021,36433
1610606022,36433
1610606023,36433
1610606024,36433
1610606025,36433
1610606026,36433
1610606027,36433
1610606028,36433
1610606029,36433
1610606030,36433
1610606031,36433
1610606032,36433
1610606033,36433
1610606034,36433
1610606035,36433
1610606036,36433
1610606037,36433
1610606038,36433
1610606039,36433
1610606040,36433
1610606041,36433
1610606042,36433
1610606043,36433
1610606044,36433
1610606045,36433
1610606046,36433
1610606047,36433
1610606048,36433
1610606049,36433
1610606050,36433
1610606051,36433
1610606052,36433
1610606053,36433
1610606054,36433
1610606055,36433
1610606056,36433
1610606057,36433
1610606058,36433
1610606059,36433
1610606060,36433
1610606061,36433
1610606062,36433
1610606063,36433
1610606064,36433
1610606065,36433
1610606066,36433
1610606067,36433
1610606068,36438
1610606069,36438
1610606070,36438
1610606071,36438
1610606072,36438
1610606073,36438
1610606074,36438
1610606075,36438
1610606076,36438
1610606077,36438
1610606078,36438
1610606079,36438
1610606080,36438
1610606081,36438
1610606082,36438
1610606083,36438
1610606084,36438
1610606085,36438
1610606086,36438
1610606087,36438
1610606088,36438
1610606089,36438
1610606090,36438
1610606091,36438
1610606092,36438
1610606093,36438
1610606094,36438
1610606095,36438
1610606096,36438
1610606097,36438
1610606098,36438
1610606099,36438
1610606100,36438
1610606101,36438
1610606102,36438
1610606103,36438
1610606104,36438
1610606105,36438
1610606106,36438
1610606107,36438
1610606108,36438
1610606109,36438
1610606110,36438
1610606111,36438
1610606112,36438
1610606113,36438
1610606114,36438
1610606115,36438
1610606116,36438
1610606117,36438
1610606118,36438
1610606119,36438
1610606120,36438
1610606121,36438
1610606122,36438
1610606123,36438
1610606124,36438
1610606125,36438
1610606126,36438
1610606127,36438
1610606128,36448
1610606129,36448
1610606130,36448
1610606131,36448
1610606132,36448
1610606133,36448
1610606134,36448
1610606135,36448
1610606136,36447
1610606137,36447
1610606138,36447
1610606139,36447
1610606140,36447
1610606141,36447
1610606142,36447
1610606143,36447
1610606144,36447
1610606145,36447
1610606146,36447
1610606147,36447
1610606148,36447
1610606149,36447
1610606150,36447
1610606151,36447
1610606152,36447
1610606153,36447
1610606154,36447
1610606155,36447
1610606156,36447
1610606157,36447
1610606158,36447
1610606159,36447
1610606160,36447
1610606161,36447
1610606162,36447
1610606163,36447
1610606164,36447
1610606165,36447
1610606166,36447
1610606167,36447
1610606168,36447
1610606169,36447
1610606170,36447
1610606171,36447
1610606172,36447
1610606173,36447
1610606174,36447
1610606175,36447
1610606176,36447
1610606177,36447
1610606178,36447
1610606179,36447
1610606180,36447
1610606181,36447
1610606182,36447
1610606183,36447
1610606184,36447
1610606185,36447
1610606186,36447
1610606187,36447
1610606188,36452
1610606189,36452
1610606190,36452
1610606191,36452
1610606192,36452
1610606193,36452
1610606194,36452
1610606195,36452
1610606196,36452
1610606197,36452
1610606198,36452
1610606199,36452
1610606200,36452
1610606201,36452
1610606202,36452
1610606203,36452
1610606204,36452
1610606205,36452
1610606206,36452
1610606207,36452
1610606208,36452
1610606209,36452
1610606210,36452
1610606211,36452
1610606212,36452
1610606213,36452
1610606214,36452
1610606215,36452
1610606216,36452
1610606217,36452
1610606218,36452
1610606219,36452
1610606220,36452
1610606221,36452
1610606222,36452
1610606223,36452
1610606224,36452
1610606225,36452
1610606226,36452
1610606227,36452
1610606228,36452
1610606229,36452
1610606230,36452
1610606231,36452
1610606232,36452
1610606233,36452
1610606234,36452
1610606235,36452
1610606236,36452
1610606237,36452
1610606238,36452
1610606239,36452
1610606240,36452
1610606241,36452
1610606242,36452
1610606243,36452
1610606244,36452
1610606245,36452
1610606246,36452
1610606247,36452
1610606248,36457
1610606249,36457
1610606250,36457
1610606251,36457
1610606252,36457
1610606253,36457
1610606254,36457
1610606255,36457
1610606256,36457
1610606257,36457
1610606258,36457
1610606259,36457
1610606260,36457
1610606261,36457
1610606262,36457
1610606263,36457
1610606264,36457
1610606265,36457
1610606266,36457
1610606267,36457
1610606268,36457
1610606269,36457
1610606270,36457
1610606271,36457
1610606272,36457
1610606273,36457
1610606274,36457
1610606275,36457
1610606276,36457
1610606277,36457
1610606278,36457
1610606279,36457
1610606280,36457
1610606281,36457
1610606282,36457
1610606283,36457
1610606284,36457
1610606285,36457
1610606286,36457
1610606287,36457
1610606288,36457
1610606289,36457
1610606290,36457
1610606291,36457
1610606292,36457
1610606293,36457
1610606294,36457
1610606295,36457
1610606296,36457
1610606297,36457
1610606298,36457
1610606299,36457
1610606300,36457
1610606301,36457
1610606302,36457
1610606303,36457
1610606304,36457
1610606305,36457
1610606306,36457
1610606307,36457
1610606308,36457
1610606309,36457
1610606310,36457
1610606311,36457
1610606312,36457
1610606313,36457
1610606314,36457
1610606315,36457
1610606316,36457
1610606317,36457
1610606318,36457
1610606319,36457
1610606320,36457
1610606321,36457
1610606322,36457
1610606323,36457
1610606324,36457
1610606325,36457
1610606326,36457
1610606327,36457
1610606328,36457
1610606329,36457
1610606330,36457
1610606331,36457
1610606332,36457
1610606333,36457
1610606334,36457
1610606335,36457
1610606336,36457
1610606337,36457
1610606338,36457
1610606339,36457
1610606340,36457
1610606341,36457
1610606342,36457
1610606343,36457
1610606344,36457
1610606345,36457
1610606346,36457
1610606347,36457
1610606348,36457
1610606349,36457
1610606350,36457
1610606351,36457
1610606352,36457
1610606353,36457
1610606354,36457
1610606355,36457
1610606356,36457
1610606357,36457
1610606358,36457
1610606359,36457
1610606360,36457
1610606361,36457
1610606362,36457
1610606363,36457
1610606364,36457
1610606365,36457
1610606366,36457
1610606367,36457
1610606368,36462
1610606369,36462
1610606370,36462
1610606371,36462
1610606372,36462
1610606373,36462
1610606374,36462
1610606375,36462
1610606376,36462
1610606377,36462
1610606378,36462
1610606379,36462
1610606380,36462
1610606381,36462
1610606382,36462
1610606383,36462
1610606384,36462
1610606385,36462
1610606386,36462
1610606387,36462
1610606388,36462
1610606389,36462
1610606390,36462
1610606391,36462
1610606392,36462
1610606393,36462
1610606394,36462
1610606395,36462
1610606396,36462
1610606397,36462
1610606398,36462
1610606399,36462
1610606400,36462
1610606401,36462
1610606402,36462
1610606403,36462
1610606404,36462
1610606405,36462
1610606406,36462
1610606407,36462
1610606408,36462
1610606409,36462
1610606410,36462
1610606411,36462
1610606412,36462
1610606413,36462
1610606414,36462
1610606415,36462
1610606416,36462
1610606417,36462
1610606418,36462
1610606419,36462
1610606420,36462
1610606421,36462
1610606422,36462
1610606423,36462
1610606424,36462
1610606425,36462
1610606426,36462
1610606427,36462
1610606428,36462
1610606429,36462
1610606430,36462
1610606431,36462
1610606432,36462
1610606433,36462
1610606434,36462
1610606435,36462
1610606436,36462
1610606437,36462
1610606438,36462
1610606439,36462
1610606440,36462
1610606441,36462
1610606442,36462
1610606443,36462
1610606444,36462
1610606445,36462
1610606446,36462
1610606447,36462
1610606448,36462
1610606449,36462
1610606450,36462
1610606451,36462
1610606452,36462
1610606453,36462
1610606454,36462
1610606455,36462
1610606456,36462
1610606457,36462
1610606458,36462
1610606459,36462
1610606460,36462
1610606461,36462
1610606462,36462
1610606463,36462
1610606464,36462
1610606465,36462
1610606466,36462
1610606467,36462
1610606468,36462
1610606469,36462
1610606470,36462
1610606471,36462
1610606472,36462
1610606473,36462
1610606474,36462
1610606475,36462
1610606476,36462
1610606477,36462
1610606478,36462
1610606479,36462
1610606480,36462
1610606481,36462
1610606482,36462
1610606483,36462
1610606484,36462
1610606485,36462
1610606486,36462
1610606487,36462
1610606488,36467
1610606489,36467
1610606490,36467
1610606491,36467
1610606492,36467
1610606493,36467
1610606494,36467
1610606495,36467
1610606496,36467
1610606497,36467
1610606498,36467
1610606499,36467
1610606500,36467
1610606501,36467
1610606502,36467
1610606503,36467
1610606504,36467
1610606505,36467
1610606506,36467
1610606507,36467
1610606508,36467
1610606509,36467
1610606510,36467
1610606511,36467
1610606512,36467
1610606513,36467
1610606514,36467
1610606515,36467
1610606516,36467
1610606517,36467
1610606518,36467
1610606519,36467
1610606520,36467
1610606521,36467
1610606522,36467
1610606523,36467
1610606524,36467
1610606525,36467
1610606526,36467
1610606527,36467
1610606528,36467
1610606529,36467
1610606530,36467
1610606531,36467
1610606532,36467
1610606533,36467
1610606534,36467
1610606535,36467
1610606536,36467
1610606537,36467
1610606538,36467
1610606539,36467
1610606540,36467
1610606541,36467
1610606542,36467
1610606543,36467
1610606544,36467
1610606545,36467
1610606546,36467
1610606547,36467
1610606548,36467
1610606549,36467
1610606550,36467
1610606551,36467
1610606552,36467
1610606553,36467
1610606554,36467
1610606555,36467
1610606556,36467
1610606557,36467
1610606558,36467
1610606559,36467
1610606560,36467
1610606561,36467
1610606562,36467
1610606563,36467
1610606564,36467
1610606565,36467
1610606566,36467
1610606567,36467
1610606568,36467
1610606569,36467
1610606570,36467
1610606571,36467
1610606572,36467
1610606573,36467
1610606574,36467
1610606575,36467
1610606576,36467
1610606577,36467
1610606578,36467
1610606579,36467
1610606580,36467
1610606581,36467
1610606582,36467
1610606583,36467
1610606584,36467
1610606585,36467
1610606586,36467
1610606587,36467
1610606588,36467
1610606589,36467
1610606590,36467
1610606591,36467
1610606592,36467
1610606593,36467
1610606594,36467
1610606595,36467
1610606596,36467
1610606597,36467
1610606598,36467
1610606599,36467
1610606600,36467
1610606601,36467
1610606602,36467
1610606603,36467
1610606604,36467
1610606605,36467
1610606606,36467
1610606607,36467
1610606608,36467
1610606609,36467
1610606610,36467
1610606611,36467
1610606612,36467
1610606613,36467
1610606614,36467
1610606615,36467
1610606616,36467
1610606617,36467
1610606618,36467
1610606619,36467
1610606620,36467
1610606621,36467
1610606622,36467
1610606623,36467
1610606624,36467
1610606625,36467
1610606626,36467
1610606627,36467
1610606628,36467
1610606629,36467
1610606630,36467
1610606631,36467
1610606632,36467
1610606633,36467
1610606634,36467
1610606635,36467
1610606636,36467
1610606637,36467
1610606638,36467
1610606639,36467
1610606640,36467
1610606641,36467
1610606642,36467
1610606643,36467
1610606644,36467
1610606645,36467
1610606646,36467
1610606647,36467
1610606648,36467
1610606649,36467
1610606650,36467
1610606651,36467
1610606652,36467
1610606653,36467
1610606654,36467
1610606655,36467
1610606656,36467
1610606657,36467
1610606658,36467
1610606659,36467
1610606660,36467
1610606661,36467
1610606662,36467
1610606663,36467
1610606664,36467
1610606665,36467
1610606666,36467
1610606667,36467
1610606668,36462
1610606669,36462
1610606670,36462
1610606671,36462
1610606672,36462
1610606673,36462
1610606674,36462
1610606675,36462
1610606676,36462
1610606677,36462
1610606678,36462
1610606679,36462
1610606680,36462
1610606681,36462
1610606682,36462
1610606683,36462
1610606684,36462
1610606685,36462
1610606686,36462
1610606687,36462
1610606688,36462
1610606689,36462
1610606690,36462
1610606691,36462
1610606692,36462
1610606693,36462
1610606694,36462
1610606695,36462
1610606696,36462
1610606697,36462
1610606698,36462
1610606699,36462
1610606700,36462
1610606701,36462
1610606702,36462
1610606703,36462
1610606704,36462
1610606705,36462
1610606706,36462
1610606707,36462
1610606708,36462
1610606709,36462
1610606710,36462
1610606711,36462
1610606712,36462
1610606713,36462
1610606714,36462
1610606715,36462
1610606716,36462
1610606717,36462
1610606718,36462
1610606719,36462
1610606720,36462
1610606721,36462
1610606722,36462
1610606723,36462
1610606724,36462
1610606725,36462
1610606726,36462
1610606727,36462
1610606728,36457
1610606729,36457
1610606730,36457
1610606731,36457
1610606732,36457
1610606733,36457
1610606734,36457
1610606735,36457
1610606736,36457
1610606737,36457
1610606738,36457
1610606739,36457
1610606740,36457
1610606741,36457
1610606742,36457
1610606743,36457
1610606744,36457
1610606745,36457
1610606746,36457
1610606747,36457
1610606748,36457
1610606749,36457
1610606750,36457
1610606751,36457
1610606752,36457
1610606753,36457
1610606754,36457
1610606755,36457
1610606756,36457
1610606757,36457
1610606758,36457
1610606759,36457
1610606760,36457
1610606761,36457
1610606762,36457
1610606763,36457
1610606764,36457
1610606765,36457
1610606766,36457
1610606767,36457
1610606768,36457
1610606769,36457
1610606770,36457
1610606771,36457
1610606772,36457
1610606773,36457
1610606774,36457
1610606775,36457
1610606776,36457
1610606777,36457
1610606778,36457
1610606779,36457
1610606780,36457
1610606781,36457
1610606782,36457
1610606783,36457
1610606784,36457
1610606785,36457
1610606786,36457
1610606787,36457
1610606788,36457
1610606789,36457
1610606790,36457
1610606791,36457
1610606792,36457
1610606793,36457
1610606794,36457
1610606795,36457
1610606796,36457
1610606797,36457
1610606798,36457
1610606799,36457
1610606800,36457
1610606801,36457
1610606802,36457
1610606803,36457
1610606804,36457
1610606805,36457
1610606806,36457
1610606807,36457
1610606808,36457
1610606809,36457
1610606810,36457
1610606811,36457
1610606812,36457
1610606813,36457
1610606814,36457
1610606815,36457
1610606816,36457
1610606817,36457
1610606818,36457
1610606819,36457
1610606820,36457
1610606821,36457
1610606822,36457
1610606823,36457
1610606824,36457
1610606825,36457
1610606826,36457
1610606827,36457
1610606828,36457
1610606829,36457
1610606830,36457
1610606831,36457
1610606832,36457
1610606833,36457
1610606834,36457
1610606835,36457
